,comm_1
12500,592278525
12501,886981250996719618
12502,3359462823
12503,1071544278290190336
12504,240949950
12505,2544567618
12506,1334099674219896833
12507,1212477183400108033
12508,4195011353
12509,4028158234
12510,2594720637
12511,1180984333005475842
12512,1566985651
12513,2765271995
12514,194331907
12515,1080542409262592005
12516,153679726
12517,822819278911107072
12518,1262117276
12519,1075868468438810626
12520,154980560
12521,1007628038786506752
12522,1301513255601549312
12523,1165599990795952128
12524,1046047291
12525,1185694326489264129
12526,2427252966
12527,1243305727269187586
12528,522829119
12529,2461645902
12530,1161386880023367680
12531,4203144815
12532,1296080105404588032
12533,2222029117
12534,965023412
12535,4002765137
12536,322208321
12537,1066111549276856320
12538,1129756395379843072
12539,1180885464267534342
12540,2826122264
12541,858748171304017920
12542,809734064
12543,932356505722122243
12544,817197009291644928
12545,1266161713
12546,2325441230
12547,1321642225600761856
12548,355857927
12549,56458354
12550,810542363185729536
12551,2254989393
12552,377076947
12553,534293400
12554,147754567
12555,186706861
12556,2153868241
12557,309177991
12558,1279509266437734401
12559,298699627
12560,1148338899749613568
12561,179743566
12562,358890847
12563,737748907153883136
12564,803916788
12565,410815933
12566,288258577
12567,1054509209507766272
12568,1206012314
12569,7519602
12570,784831968160669696
12571,107582191
12572,385442766
12573,398247902
12574,181306415
12575,4717861899
12576,330100434
12577,391067333
12578,254624254
12579,114367330
12580,763021909969739776
12581,142000583
12582,821758699
12583,1062413284215848963
12584,324646945
12585,990727302114930688
12586,541278115
12587,1122819460715433985
12588,1377614287
12589,3177901324
12590,3347830151
12591,157037926
12592,362789258
12593,125117108
12594,824508079
12595,606371375
12596,4197644356
12597,1344116547426594816
12598,1199503866171215873
12599,177663928
12600,119453155
12601,1064726923828502533
12602,1262524154848464897
12603,187252834
12604,1038461929
12605,2358858062
12606,354977940
12607,145869662
12608,154846401
12609,376269869
12610,1035529424287002624
12611,1167294839618031616
12612,1110978001829806080
12613,165544917
12614,1166735160483753987
12615,271516240
12616,292292742
12617,1066512982400741376
12618,2838747339
12619,958322249857200129
12620,1532437994
12621,607363668
12622,2986366737
12623,1223255584927076352
12624,145665804
12625,625267646
12626,892397010099331073
12627,1443644600
12628,816234772443840512
12629,295018023
12630,181427864
12631,733864428525998080
12632,301510701
12633,4901900080
12634,176187204
12635,1346189228296822788
12636,1187458223609135109
12637,2529124658
12638,737408888
12639,1950238710
12640,182613515
12641,1296487626
12642,836357806651490306
12643,2335405759
12644,148316448
12645,1370427953075662855
12646,151497085
12647,1357099329173995523
12648,1152215144493146112
12649,1010997495256813568
12650,1222339694
12651,759781529895657472
12652,1221470323884818434
12653,1002610072088993793
12654,927651160160456706
12655,556056364
12656,1236688057543393281
12657,2858606275
12658,3418714978
12659,2359704761
12660,1112685412701650945
12661,1337910429557854210
12662,364661184
12663,519695752
12664,1222627866543824902
12665,224983041
12666,742244414
12667,1135779378
12668,998368511289327616
12669,1055875568342851585
12670,1365337236942843909
12671,3393002093
12672,2803911490
12673,1123075286759870464
12674,1070449002133495808
12675,1597702597
12676,1337941844706140160
12677,1110278617735589889
12678,382958496
12679,1491401647
12680,897599384413765634
12681,1188526193408118786
12682,384914964
12683,796524731709214720
12684,144998002
12685,334949540
12686,1217853678780080129
12687,831837625
12688,195749512
12689,138091807
12690,1215037711112908800
12691,3397919831
12692,2765706388
12693,1283484163354562566
12694,183896225
12695,2989735102
12696,245371271
12697,276145630
12698,1022839265225568256
12699,816857102090203136
12700,1362698784266944513
12701,2876452570
12702,1028845317444259840
12703,719690726641164288
12704,1229170825028349952
12705,1238371979000008705
12706,359096965
12707,1167173617106542592
12708,894378417092689921
12709,191175498
12710,761654166863347712
12711,161497051
12712,4195935034
12713,1338939386336043021
12714,142244936
12715,4842955390
12716,387333627
12717,1373029640
12718,851169510824566785
12719,268333568
12720,1320927895838248961
12721,79063686
12722,151110316
12723,134793408
12724,460289140
12725,1683874868
12726,811619500093276162
12727,721137362055643136
12728,1297289216272015360
12729,175615258
12730,1098897920
12731,2612402816
12732,2722832732
12733,102542270
12734,748914602881187844
12735,77025881
12736,59648280
12737,867035974953574401
12738,1194658941772402689
12739,985883410882232327
12740,156008432
12741,1170912894902505472
12742,323574088
12743,108972859
12744,924906454502531072
12745,1140365819106533376
12746,1041068692937699328
12747,40433343
12748,751306526275538944
12749,3347154485
12750,290618945
12751,340383579
12752,2277592465
12753,1252061609079508993
12754,2821910091
12755,199665529
12756,110189306
12757,1073048223294648320
12758,781283014651305988
12759,777174464752656385
12760,59605039
12761,3154507437
12762,155975642
12763,1219977784325484544
12764,1541783899
12765,253525938
12766,420694530
12767,1242566925785485314
12768,820090699672682496
12769,912665575
12770,2266607077
12771,568729901
12772,158893543
12773,1118228443
12774,1204887925886013440
12775,2156398361
12776,1360855466
12777,416322549
12778,941077374929657856
12779,1273682753523875841
12780,3000069317
12781,2603971238
12782,1215247381073100801
12783,1236727030970015750
12784,1363986985715662850
12785,69866060
12786,1076226156439982082
12787,361540254
12788,1210040694183809024
12789,881198519574564864
12790,1342932762181984257
12791,1333005412656930816
12792,2419737762
12793,509309279
12794,1194617698124255240
12795,1360794277090066434
12796,795407623701098497
12797,636690492
12798,3039388534
12799,2347050723
12800,1230992810
12801,1304808830136651777
12802,1358118572342603777
12803,718607638133661696
12804,1834436976
12805,279296220
12806,754070320135495684
12807,4269501149
12808,546923952
12809,2605369371
12810,852358988926726144
12811,218298154
12812,1087182066180153346
12813,332512121
12814,113744392
12815,501208500
12816,1182124983776100352
12817,99012512
12818,399137253
12819,162537995
12820,929726635
12821,2271833782
12822,208753739
12823,81900035
12824,158091450
12825,373165807
12826,2350555667
12827,1356142351
12828,961330225979318273
12829,385750323
12830,163667925
12831,82692517
12832,326264388
12833,4796914342
12834,1205993432147206144
12835,1043813260225581056
12836,1201863298175655949
12837,949766595055845376
12838,350479388
12839,205971415
12840,158974302
12841,1007053410351374337
12842,204514427
12843,369488337
12844,992097493142982656
12845,632644934
12846,801502237
12847,73626049
12848,79258451
12849,932436882667048960
12850,465291855
12851,336331432
12852,1280524568931840000
12853,1283095940040200192
12854,145427770
12855,192722210
12856,244190037
12857,1460818248
12858,133381258
12859,1087582528200880128
12860,210946600
12861,1329226386
12862,2440893852
12863,1283398232559833088
12864,1244007723538284546
12865,2876549013
12866,379934976
12867,1327647355198459906
12868,953238959827628032
12869,801518909392355334
12870,1923087462
12871,1145851491397308417
12872,2560400645
12873,1005910803734781955
12874,958381976804843520
12875,187253648
12876,205737695
12877,150327924
12878,190337474
12879,226010019
12880,1327974178583171074
12881,181968089
12882,1266421725799026688
12883,396931413
12884,3939548781
12885,1273668558875168775
12886,399639273
12887,714250136994648065
12888,162720983
12889,149004973
12890,68465559
12891,1546777428
12892,1220219434197028864
12893,234996238
12894,225198513
12895,861662886577528834
12896,3131407821
12897,786355642118369280
12898,1316013607226732551
12899,773931327250960385
12900,37099219
12901,230036927
12902,931642538171256832
12903,1252790401477619717
12904,1428160320
12905,2844286416
12906,281781606
12907,384479536
12908,1307496121191862272
12909,1533593437
12910,1000149593936551938
12911,923564355207270400
12912,2524121015
12913,711270422
12914,187568655
12915,462257460
12916,154742238
12917,760154182120857600
12918,1294035604070633473
12919,2420974958
12920,757653948
12921,1312745458528399361
12922,3212704941
12923,1274453817887789056
12924,234792345
12925,1428638126
12926,349448199
12927,2358111823
12928,96358734
12929,899942869808623616
12930,878249437344268288
12931,128417619
12932,18678351
12933,2220633485
12934,934672402805592064
12935,4227525286
12936,197182198
12937,495525729
12938,933323882
12939,1333555998511034368
12940,152689921
12941,4376982796
12942,2500071991
12943,7921792
12944,879535834516664320
12945,762612416
12946,4801283422
12947,1581600392
12948,1351626890474356737
12949,1204702424814018560
12950,4822969515
12951,3024514187
12952,706952997172023300
12953,106502690
12954,185702157
12955,167195798
12956,329445927
12957,929763719457968128
12958,1174102904459943937
12959,169197346
12960,457228955
12961,196729447
12962,1270642544
12963,177356448
12964,755484648
12965,880566605750644736
12966,134247014
12967,1308506930235805696
12968,778084677743771648
12969,1126385348072882177
12970,742394061500383233
12971,619582210
12972,287029425
12973,1106074093701468160
12974,57152559
12975,210227446
12976,1308906634211622913
12977,186275246
12978,256185014
12979,1226826296392605696
12980,57848789
12981,157513957
12982,4298007214
12983,1227425921457672192
12984,144614900
12985,20816312
12986,836569743003889667
12987,789304350606753793
12988,4889019081
12989,1260626196347355137
12990,474621154
12991,1273197644
12992,110814805
12993,1337414704336080896
12994,2163335256
12995,1122548664629641216
12996,4649825961
12997,1319677711971962882
12998,2963332929
12999,167128478
13000,1905302827
13001,219679751
13002,897218600037212161
13003,164099099
13004,158153591
13005,1045323119911743489
13006,492819809
13007,191251788
13008,764273495085871105
13009,1093465494
13010,371319138
13011,2628794173
13012,288212562
13013,179673885
13014,177460485
13015,870035428556120065
13016,868817197
13017,186964337
13018,724598325857673216
13019,1286373099177422852
13020,1483499491
13021,2166739507
13022,1170866257
13023,34352095
13024,4320705633
13025,2991145329
13026,52285114
13027,353136184
13028,1208254890008629250
13029,895354771812622336
13030,1183438238100393985
13031,2446331327
13032,187364589
13033,1445305027
13034,218504591
13035,2770022485
13036,157527418
13037,3343099095
13038,67056271
13039,1088796412320583681
13040,1306033736358801409
13041,213342429
13042,1151286415797473280
13043,2799224644
13044,989630785165709313
